Actual_Sales,Predicted_Sales
8380,7730.9995
8919,8960.586
9486,8496.367
6948,7195.8525
7255,6608.6025
5198,6834.0527
5141,6624.6304
5121,6779.1636
11034,10616.454
9076,7018.514
6543,6200.944
5687,5918.3745
6180,6161.1377
7282,8095.135
4307,4946.211
7243,7395.7754
4127,5675.939
5911,7049.776
9080,7440.556
5521,6133.76
6652,7511.64
6566,6285.619
6886,7421.676
13106,10921.576
6609,7008.606
6937,6668.061
8713,7733.508
3779,8027.0186
7630,6268.932
6155,7052.1416
8821,10195.346
5645,6553.914
6133,7027.5283
9049,8651.079
5995,8555.4795
10379,7862.0693
6628,7165.5483
9681,9137.696
6055,6331.08
4623,6585.4307
6956,7253.4556
4925,7815.3057
8816,8603.12
7075,7469.8164
4212,5451.1714
6845,5618.7046
6818,7416.1523
6786,6608.5454
11518,9578.283
4301,6435.4575
14389,10816.574
6767,7510.6157
4891,6579.854
6439,6737.316
7638,7123.4556
6769,6948.579
8579,8166.9053
6288,6672.954
7074,6955.828
7350,7805.124
7798,6881.671
10265,7824.249
7472,7032.624
8331,7209.6807
3716,6659.1504
4625,6430.9897
7759,7924.712
6885,7227.163
9642,8676.341
8721,9102.655
2191,6020.73
8585,7553.234
6410,8029.3833
9105,8463.082
7035,7027.9717
4910,5521.887
6280,7076.733
5764,6694.9824
8795,6912.8394
5838,6431.126
6438,7459.878
8377,7289.485
4791,5986.3384
6838,7357.935
6988,6913.347
7082,7257.6753
5099,6252.8745
5985,6594.87
10891,8354.892
4429,6870.3496
11418,9617.321
8576,7186.938
5990,6236.845
5879,7656.7715
10946,7720.8096
4892,5569.828
6517,5707.1733
5015,6768.7207
9696,7766.992
5323,6516.214
6259,6928.146
5360,7063.7354
9314,7680.3623
8271,9103.355
7270,7680.3623
7198,7519.088
7411,6787.3975
5272,6561.95
6612,7005.419
7849,8678.429
10690,8371.535
7830,7609.9487
8762,7855.091
8554,7427.683
7066,7181.8564
8587,8162.608
6723,7603.3403
7425,7483.3745
8682,8357.442
8472,8700.982
6653,7115.3926
9377,7431.265
10920,7806.909
7285,7583.7983
10770,7721.366
6647,7067.705
7854,7609.5977
7770,7113.2183
9850,6905.319
8146,7214.0635
4824,6119.54
5584,7693.0483
9661,9444.187
9366,7857.1924
8967,6552.788
6416,6683.8105
10593,7645.3423
7830,8230.303
8869,8330.157
5777,7381.8438
5281,6727.402
6931,6330.7515
5238,6512.4424
10446,8846.437
7648,7617.036
6741,7482.5273
7683,7644.7705
4565,6462.261
5291,6941.831
7494,7155.591
6636,7629.483
4778,5413.2
6385,7117.6714
5563,6525.042
8648,7513.5747
7815,6784.097
7896,6720.269
5913,7970.149
7129,7040.6567
4331,6755.202
12175,11138.382
5683,6484.9805
7287,6861.9624
4891,5378.1724
6630,7231.9907
8133,6784.097
4719,6500.1636
4863,6701.7944
6360,6976.4097
6407,6997.244
7540,8085.644
6248,9669.1455
13245,8427.151
2878,5094.504
5767,7338.5513
2877,5025.897
14982,9637.445
5200,6793.0796
7659,7565.1333
10329,7659.0107
8023,7357.716
8669,7794.851
4330,6050.8384
5927,6326.7275
3833,6486.865
6416,5934.4604
5029,6245.935
5830,6819.0957
7250,7116.375
6368,7329.56
5264,6708.1655
10136,7334.1714
6465,7175.2617
7547,7190.937
7894,7117.1733
6811,7267.589
4984,6575.0903
9687,8281.578
13823,8736.171
7374,6934.1855
7544,6359.403
4955,6704.2964
8828,7949.126
3885,5649.1426
5416,6642.7544
7319,6505.052
4753,6819.218
8737,8035.402
5871,6517.0884
7493,8196.497
7254,7106.8203
8227,9106.708
8821,10246.975
5202,6809.451
8438,7280.025
20462,13337.415
12104,10119.11
6798,8697.482
2744,4836.738
6466,7395.9404
12310,10304.502
6660,8224.416
5610,6495.0938
7559,11504.146
6719,7595.693
16568,12481.836
18696,15040.59
2794,7005.7163
8680,8153.166
6250,6632.127
6665,7965.918
8547,8201.683
4657,6808.2856
11297,11159.211
9582,7720.8296
10897,8506.474
8027,7754.648
7394,7309.3896
2202,4459.0806
9006,7194.5347
4922,6170.371
7866,6954.149
8143,7207.9526
7938,7505.1143
6822,6756.1772
5264,6855.0
4891,6711.0977
7890,7406.7065
6863,6099.9287
3821,6849.272
6793,6782.902
8866,7551.9976
6771,6696.0273
6371,6911.9062
8328,7115.208
8300,7057.1147
6757,6837.4897
7049,7665.6196
6488,6196.199
5862,7516.331
7718,6941.5107
8106,6988.0176
9261,8328.097
4030,6600.169
5534,8556.689
4712,6865.7017
3108,6429.945
7153,8006.9673
7442,7351.398
4179,6278.6523
5069,6227.9243
3667,4608.764
12627,7424.96
8973,7408.4233
9402,7429.5117
6464,7590.8237
6293,6956.2485
8488,6989.4746
6418,6284.1196
4290,5499.361
10275,8091.3765
5132,6502.469
8457,7300.9814
7284,8057.834
16120,14988.723
5131,6716.7134
6873,7125.7354
6366,7156.148
8448,6966.3306
7874,8305.972
4163,6018.918
7727,7296.227
5300,5835.2046
7694,6835.5083
4454,6968.557
8296,7147.948
4769,6347.7446
9571,8534.176
5958,6357.7676
18333,16558.871
15830,12904.346
4077,5938.545
9302,7567.4463
6838,7268.458
5608,8434.458
13077,8714.38
8525,7384.8955
8901,9317.959
5393,7876.893
7690,7382.008
4302,6139.3564
10346,9055.355
7202,6981.799
6531,6983.3086
6619,6817.441
2947,6234.575
8196,7723.9023
8799,9022.204
5064,7060.297
9623,8141.356
11584,8388.646
5427,7276.8057
7933,8124.0137
5491,7109.6865
8781,9595.433
7285,8665.812
2784,6141.7295
6219,6899.909
7442,6977.6855
5592,6975.028
11190,8062.4854
6361,7141.983
7261,7162.733
7922,7376.6436
9159,7944.3564
3824,6312.2993
7649,8303.829
11658,10181.826
10047,9111.95
6985,8786.897
5224,8066.567
3509,6036.281
18628,12044.953
10278,11186.899
8013,8781.627
16821,15039.167
10386,9927.372
8444,8108.8413
9553,8449.0
12166,10076.088
12709,10734.669
10380,10489.331
12241,10975.422
6582,8659.896
8362,7270.523
6289,6547.0996
7926,8105.89
4624,5877.2095
11423,10634.446
5643,7876.2095
5971,6168.7905
6769,6828.494
10884,10029.826
8366,7646.193
5477,6479.975
9148,7468.838
6559,6064.028
4201,6365.447
4300,6305.148
5579,5719.9155
6069,6061.4614
8486,7913.7563
8776,7799.583
9965,8557.429
8018,7904.3926
5853,6748.508
5209,6898.7993
10658,9560.401
10004,8300.698
6938,6244.7305
6427,6486.875
4274,6904.2524
8427,8143.389
3955,6493.91
9472,9543.984
6739,6300.652
3581,6003.028
6036,7366.4277
10930,9717.034
6566,6822.3755
6378,7548.7114
9200,7454.8115
8801,7581.6113
11957,8542.909
6531,6826.8667
9406,7908.6245
3896,5816.41
6038,6659.0596
6123,8571.323
5164,7191.6997
7746,7214.232
5734,6832.3306
5492,6731.412
4965,7018.1436
6260,7061.9414
9306,7960.0166
8597,9106.049
6376,8158.625
5105,7719.3115
9458,7908.6167
12895,9858.033
9930,7756.75
5088,7072.123
6353,7653.642
6064,7028.7173
7499,6869.1914
4974,7172.2983
7181,8583.561
4752,7344.0825
6637,7004.971
10006,9234.166
4257,5689.0835
5387,6713.4033
6101,6225.4175
7785,7775.015
9474,7608.1226
7783,7463.976
9624,7972.8022
14275,12773.558
6229,7210.452
13396,8731.725
14991,13030.6
8013,6919.7837
5062,6158.88
5163,7355.1113
8325,7192.793
7763,8998.171
6823,7046.5073
6908,7680.5166
6996,7057.8315
13001,8415.282
5414,7629.6636
4481,7044.351
7767,6968.5073
6191,6829.687
5659,7317.033
4463,6509.9346
4627,6847.205
6451,6835.886
4268,7137.254
9429,7430.0396
9388,7604.129
6540,7107.4097
8254,7655.074
7630,7551.2876
8985,9714.607
5610,6937.5503
8091,7585.816
9092,7908.6294
7664,6878.103
4055,7245.927
4597,7161.602
6502,7908.6294
10698,10778.6
6439,7406.734
6240,7341.514
5019,7781.3696
9335,7575.5703
8405,7789.7354
6420,7777.681
7531,7632.4834
9470,7912.901
5399,6821.0254
5292,6857.905
19261,14242.658
6334,7600.746
8327,7403.7144
6871,7215.6343
6029,6487.6714
5454,6485.416
4272,6754.855
4049,6720.621
8260,7024.919
18601,15306.046
7644,8725.043
10185,8335.051
13361,11468.308
10768,8151.8745
12494,11033.586
7236,7881.5435
2023,7790.6797
4336,7485.7324
11353,8444.935
9481,8552.069
10550,7719.975
10404,7357.8896
9627,8005.193
5007,7061.9146
5097,6778.336
13048,8728.735
4361,7065.4453
7527,7441.6104
7948,7421.272
4426,6070.071
18570,15053.89
12363,10339.217
13481,12027.96
5259,7252.828
4784,6646.4478
3837,6335.686
4227,6563.83
7422,6626.002
9940,7800.0195
5969,6569.7183
3805,6880.4575
5874,6476.1377
7258,7239.769
5016,6983.4404
3969,6264.3438
7091,6861.4023
7139,7090.183
20317,16078.048
5905,6770.838
4999,7219.7314
8310,7756.7603
4864,5944.53
6719,6215.6914
3913,6891.7124
5043,6734.531
7677,6413.0596
8245,6766.478
7160,7186.109
5373,6916.493
9919,7437.4956
7724,6022.953
6945,8335.34
5716,6601.246
7652,7819.38
9433,8470.111
10348,9211.639
6409,6981.0737
7911,8664.49
4987,6769.6553
4584,6615.368
6763,7350.399
13653,10991.666
8835,8840.634
6403,7711.389
1201,8037.674
4438,6994.079
6837,6929.6187
5121,6643.171
8922,8550.546
4034,7188.0566
15387,9591.3
4426,4856.159
4873,8127.718
6895,6441.238
8163,8346.998
6472,7485.7812
4447,6655.0146
6399,6836.216
8514,7277.9785
10151,7202.0796
6868,7175.0347
6964,6859.8433
6251,6597.817
11448,8082.5103
5099,6295.656
4697,6443.3926
6063,7188.8706
7544,6988.863
8174,7859.901
6477,7529.2065
11128,7480.7593
9470,7588.6147
6852,7863.626
5875,7274.1323
6032,7068.9897
7375,7040.2627
7153,6774.21
4631,6756.7534
7942,7548.1543
8160,7616.0234
7659,7510.4937
10192,7436.1113
5797,7238.297
5572,6958.7314
8909,6864.821
8718,7371.4185
5264,7091.993
6157,7055.98
7081,7188.172
6297,7281.931
7218,7097.0713
7506,7388.9927
9260,7680.8984
6873,7204.357
6565,7240.4297
11777,8706.939
6710,6457.6143
4069,7121.565
9593,8478.766
8808,7861.0527
13833,10608.4795
5829,6360.3516
6166,7225.93
6019,6846.0005
4160,6231.4727
7349,6802.9917
8520,8821.155
8141,8102.849
6455,6782.0156
8047,6783.69
6909,7178.746
3379,5016.7847
6692,7229.564
7527,6951.457
7198,6563.8555
5412,6825.107
6759,6852.2397
8200,7746.3633
2802,6647.2725
5864,6630.761
9902,9477.771
8429,7345.2397
9385,7761.448
9931,7763.0015
4413,7049.13
7909,7090.897
6712,7091.1436
9438,8155.2773
6620,7456.0444
8126,7982.1133
5831,6882.4395
3568,8174.316
9235,7813.5654
7726,7442.286
10371,8759.889
5146,7260.8887
2018,6064.0186
16157,11937.875
11514,8881.956
7518,7348.2866
11571,6699.952
7961,7400.7505
7766,8779.615
4293,5703.3433
10501,7479.8345
6501,7595.8203
8876,7972.938
7815,8478.917
10209,7006.9077
9573,7799.763
7606,6797.9272
7567,8824.661
11220,9147.134
14676,10395.363
9117,9291.195
2370,7335.368
8679,7544.6113
5664,7104.2017
4316,5823.9097
10881,9661.746
9395,8448.847
5508,6592.2705
9055,7892.975
1578,6760.546
11225,7395.0854
4606,6772.83
7924,7004.9805
8409,7373.0063
12897,11242.37
3465,6255.5117
8694,7123.27
6800,6708.964
6702,7026.516
8620,7784.3267
4798,6437.4487
5892,8404.931
6208,7965.2036
9771,10514.298
4596,7360.2896
6785,7293.3623
5235,7191.5903
12415,9926.647
4951,6466.394
4707,6399.428
12277,8287.483
9289,7856.441
12929,8560.046
4025,7392.991
13930,11508.764
9016,8528.203
6633,7354.0405
6057,7214.3027
7349,7712.0264
7912,7720.975
9484,8284.145
7061,7170.689
6592,7397.317
8490,7658.244
4918,7315.146
8086,7453.483
9357,7792.4824
5892,7344.827
8699,8069.96
6174,6867.0527
7064,6892.093
5277,6888.414
4761,6534.9907
8655,6427.4907
9930,7302.765
9828,8034.7183
10697,8126.4077
17410,15948.075
5662,7535.7817
5721,7252.837
8238,8344.01
7254,8097.1084
9019,7231.522
11150,6398.917
6104,6733.8774
1847,5873.0874
9616,9180.876
6140,6884.191
6968,8049.655
14656,11221.761
8367,10603.384
8156,8102.1216
7319,8666.71
2733,5971.763
7967,7851.2393
6495,6290.308
8320,6778.047
5074,5952.516
3238,6119.909
7710,6970.204
10167,7698.6255
8947,7687.7417
6473,6166.43
4918,6332.6787
6517,7421.3696
9462,7765.744
5083,6914.46
4644,5393.3066
10052,8510.636
18396,11423.697
2896,6552.5166
7227,7226.0913
7949,8014.839
9490,7094.7803
6079,6186.813
2635,4715.9463
6507,6003.437
8415,7701.425
4587,5847.3784
10398,7832.3174
9242,8946.207
5429,6112.7197
4966,5230.843
6198,7083.0356
7376,6720.108
5249,6006.6924
7986,7121.708
8677,7204.129
10163,8687.612
9208,8125.4263
12114,8681.912
5754,6860.856
4273,6683.0127
8525,6671.832
6640,7446.725
9587,8747.676
10156,8309.252
6914,6382.0225
27190,19559.705
6001,6668.3306
5557,7869.945
13086,9349.934
7373,8208.093
7900,8620.581
5518,8286.935
5749,8034.3926
4792,7389.6724
8827,8478.732
7735,11479.836
5457,6280.0083
5493,6912.784
6248,8046.339
15467,10777.106
6940,6416.133
5449,6393.355
6710,6595.6587
5806,6936.8613
7127,7214.452
2186,5509.429
7674,7442.7036
6667,6999.4453
8655,7859.6323
3600,4413.1943
16319,13320.193
10206,9963.567
4795,5837.353
4140,6787.023
10962,8229.004
7103,7985.8447
6919,7577.904
6924,7580.006
6144,7098.9985
4828,6395.3604
5137,5373.86
10455,8210.943
7831,7038.2407
6597,6510.6396
7146,6852.798
6411,6960.8794
5035,6901.1206
7490,8065.77
4635,6666.192
1576,5493.1235
9909,8468.362
8154,8892.87
4906,5827.956
6749,7346.8896
6308,6747.9565
4245,6842.5967
9825,7398.5737
7725,7200.8843
8184,7463.2695
4262,6783.164
8614,8154.49
4402,5794.984
3184,6410.5474
5717,6231.7725
12332,9082.372
6701,6894.903
9012,7840.205
4692,5865.886
7257,7713.9307
4761,6953.6157
10734,6569.371
5945,6433.0513
5994,6880.238
5414,6836.991
7970,7023.028
7931,7578.89
6873,7338.463
4332,5608.596
5954,7550.5024
8403,8020.9233
8609,7534.3467
7720,8295.629
10323,8761.217
9507,8441.237
6354,8334.92
2262,5600.277
9650,7562.7627
7194,6442.342
6633,7446.3438
8888,7261.0757
4922,6805.1006
11629,7605.454
6562,7419.959
11509,9605.704
11970,9605.704
6830,9617.839
5306,6559.4756
13656,8517.777
6461,6603.513
11168,9125.914
5119,7219.043
10473,8665.273
9817,8173.5747
6248,6771.986
5920,7899.5923
8080,7384.9336
6033,6530.814
7846,6814.302
5513,7959.278
12230,7959.278
7814,6971.91
5149,7968.8296
6042,7028.798
5111,6942.592
9243,6965.7744
7114,7030.8037
8888,7839.1475
6875,7067.8516
6539,8546.581
3479,7245.1304
10106,7712.4316
7881,7284.801
6844,7242.1064
5623,8229.512
9351,7478.146
7365,7877.653
9531,8272.765
6089,6904.586
7738,7114.2427
6123,6938.4517
6397,7083.5264
7000,7059.7617
7141,7355.0835
4357,6608.061
5995,6184.054
8852,7050.605
4182,7287.7812
7062,6556.613
7094,6907.673
8499,7383.0977
6978,7080.08
7179,6832.6665
9282,7104.5493
4229,6925.4893
4866,5818.6826
8114,7410.046
5516,6773.3916
7916,7029.8184
7204,7092.1636
6776,7019.941
8344,7570.206
12778,11081.397
9550,8800.27
9999,9850.84
5881,7215.1963
10911,7600.389
7978,7375.9434
1511,5504.041
5308,4961.4873
9289,7662.653
3808,6774.7666
5912,7542.413
14883,9643.332
9435,7603.9526
8452,7654.5034
6773,7021.2266
7171,7415.355
6246,6756.4746
7639,7538.7783
7054,7468.0327
9460,7924.9546
12839,10197.624
6821,7188.118
7919,7559.201
11618,6157.374
7703,7414.874
5367,5403.909
6267,6988.6924
6090,7660.4707
7699,6292.276
6750,6968.9033
9009,7450.3643
5748,6210.574
8623,7568.0283
7878,7217.4937
4779,6736.0054
5053,6578.8535
10660,7770.3677
9987,6707.273
6691,6905.8896
5602,7552.436
10668,8575.36
5170,5976.138
7184,7064.2104
5758,7119.6064
7002,7195.8965
5053,6119.3657
5422,7332.762
8768,7683.2344
9358,8005.598
5921,7106.6797
4999,5909.351
15172,13563.377
6278,6831.0566
6626,6618.1304
8858,8295.567
11816,10723.609
10686,8581.8
9313,10282.378
7713,7978.965
7451,8385.577
6415,6971.141
6347,6744.904
8684,7697.001
13309,8050.397
14988,12709.484
5741,7630.3896
7216,7001.3525
4595,4926.1826
6943,5830.619
12192,9909.02
15895,10330.296
9499,7859.666
6979,6414.124
4653,6456.1143
5991,8312.839
6395,7258.729
8479,8747.846
9574,8160.142
6548,7151.6826
4544,6488.07
10338,8237.427
7625,7931.6953
7223,8024.088
8793,9252.989
6093,6289.83
7407,7575.7637
4953,6374.769
7283,6901.7583
7922,8475.929
8635,7692.7827
8316,8149.852
6956,7053.847
8675,7830.0093
3090,6403.0796
5607,6719.744
8517,8759.453
8119,8000.1255
8536,8098.1494
6505,7244.2485
7608,7654.779
4370,6447.96
10174,8938.948
5019,6941.5234
12766,8664.949
5974,6143.7515
3125,5582.136
8043,7711.3013
6282,7428.248
5882,7377.429
7509,7325.3633
7537,8308.246
4877,5985.581
10222,8909.555
3747,5250.38
5623,5993.8813
6402,6695.8613
10356,9010.63
11671,8312.137
8400,7020.8364
3763,6417.7236
6402,8406.539
8242,7891.0654
12292,8115.777
5519,6904.409
6601,6879.8203
11136,9732.062
7419,7788.316
9658,8590.837
12452,10932.605
8042,7506.0205
5061,5001.7524
5924,5757.939
4501,6306.618
9704,9078.68
6520,6594.4565
8787,8905.527
7851,6446.9854
10936,9521.647
8588,7607.3906
3596,5868.3633
5917,6382.781
4682,5106.324
5753,5784.663
7583,7198.081
8657,6764.42
6336,5554.7305
5079,5679.4033
6225,6823.6035
15717,10199.801
6468,7492.8247
17553,17863.72
5388,6741.632
5394,7314.765
6311,7661.309
6014,8913.961
11667,10401.306
6217,7263.6235
6764,8390.03
10832,11434.1875
7589,8389.286
4658,8801.89
6178,7251.2256
8935,9469.055
11199,9255.229
6417,7108.589
6866,7470.148
7938,8741.409
9344,9044.231
8783,9912.316
6386,8397.953
6725,8663.908
8501,9001.977
7356,7936.1006
5048,7146.637
6239,8298.455
9842,11189.924
13521,11835.663
7391,8576.698
8452,10553.993
7222,7836.5454
7956,9018.099
7618,8743.288
6830,7970.247
6101,7418.4326
9534,9763.151
10107,9262.853
7393,10902.164
9388,9983.035
6280,8896.927
7557,7969.8286
7416,7930.581
5548,7973.187
4228,8223.081
10793,12062.395
8598,8529.737
7347,7420.5264
4293,7434.6694
6532,7597.617
8646,9240.193
5616,6348.588
8862,9007.1
3653,7215.779
7500,8492.267
8427,9144.27
6155,7670.0664
6871,9095.461
5990,7452.211
5639,9005.496
15404,12696.303
7269,8474.641
7453,8123.3345
9544,9338.393
4760,9192.978
8268,7536.083
7839,8801.609
8630,12230.104
5717,8016.4897
6422,8528.651
11311,9901.562
6093,9393.837
8831,9600.328
7246,8946.65
7739,10607.566
8079,7598.2305
5801,7966.671
7320,8436.661
5460,9419.778
10462,10113.057
6823,9053.787
4308,6580.78
7614,6748.313
6456,8880.071
6851,7904.054
12571,11060.318
4835,7730.9663
12010,12941.166
8065,8605.733
5838,7857.426
8221,8058.958
8098,8495.056
7449,8281.163
8812,9428.522
7329,8226.027
6156,8286.737
6200,9212.796
7365,8447.802
9340,9128.947
7987,8427.769
8791,8725.457
3092,8265.276
5836,8184.6274
9236,9430.65
8866,8771.541
9711,10048.442
10936,10181.218
2328,7504.425
9770,8857.934
7750,9334.081
9666,10115.623
8403,8467.785
5680,7150.345
4981,8592.509
6605,7999.6855
9834,8402.05
6531,8096.263
5634,8996.719
10236,8482.393
4949,7181.3843
10354,8891.258
8148,8463.7705
5590,8673.234
5861,7447.9204
6874,8018.2734
12343,9762.568
4870,8175.0547
13530,10810.631
8920,8464.958
8027,7587.026
4377,9266.664
9859,9053.3955
6475,7107.1177
7543,7296.8228
6489,8245.98
8992,8922.538
6150,7787.429
4358,8338.649
4725,8614.158
8559,8985.061
8207,10729.298
7900,8985.061
8432,8956.461
7671,8423.9795
6204,7833.1655
6225,8420.98
7143,10174.647
12305,9527.083
6754,9109.23
8121,9354.371
9642,8743.776
7195,8580.924
9668,9900.929
7478,9151.803
7135,8771.581
7219,9763.598
6846,10227.768
8238,8390.158
10936,8747.359
8096,9335.311
6311,9059.539
11788,9183.31
5352,8549.417
7548,9092.925
4422,8499.49
11712,8193.525
9733,8468.781
5081,7175.0728
4812,8753.934
10442,10799.796
9403,9247.456
7008,7927.3945
6612,7938.5327
11861,8961.435
8014,9556.125
10609,9392.229
5391,8732.005
7534,8428.384
7574,7779.6084
5920,7800.651
11964,10501.976
6519,9058.795
8844,8965.54
7892,9035.036
4410,7964.018
5381,8326.706
8988,8657.113
8489,9259.406
4443,6704.707
7730,8696.948
5419,7693.6245
9135,9026.352
7602,8102.072
8035,8004.756
5169,9503.862
7630,8346.017
4586,8266.679
11954,12958.555
6407,8184.0894
9377,8592.708
6121,6704.707
8854,8715.965
7900,8102.072
5640,8120.792
4525,7992.9575
7188,8483.103
5803,8450.075
9573,9469.37
5309,11035.5
17516,9835.571
3655,6287.3345
6282,8766.897
3228,6347.9004
17119,10919.278
6650,8335.317
4638,9098.29
11704,9068.357
6926,8633.647
10649,9363.766
6299,7397.2764
5425,7913.8726
3961,7722.476
6754,7294.4663
5700,7726.4507
7283,8082.591
8145,8684.582
6111,8813.533
6303,8080.482
8994,8543.678
6218,8425.267
5103,8637.881
9454,8615.163
8573,8738.076
5455,8063.1245
9722,9623.102
13185,10445.944
5283,8410.565
9802,7825.3223
5688,8045.8203
10934,9247.5625
4380,7122.841
6194,7950.7886
7268,7881.565
3632,8354.345
8364,9333.84
7814,7715.0386
8239,9667.1455
9367,8808.778
7569,10377.914
9951,11624.91
6176,8307.443
9994,8594.868
17161,14789.989
10837,11655.326
7696,9909.743
3296,5864.0967
6494,9063.707
13371,11700.603
7661,9537.042
6997,8007.491
6764,12637.777
7248,8729.225
17880,14253.8955
21341,16466.672
3122,8247.5
11560,9604.406
7370,8034.622
7089,9210.704
10320,9789.603
6341,8294.91
11887,12090.1455
11323,9067.507
11417,9749.614
4764,9219.274
6096,8752.944
1653,4906.7876
9395,8343.815
5002,7420.634
7456,8422.659
9578,8651.509
10672,9002.225
7296,8252.193
6508,8323.51
5869,8024.2905
7104,8781.269
6340,7484.9536
4158,8223.834
6769,8129.5835
9158,9139.918
6384,7943.9956
5187,8425.19
9574,8654.168
10829,8507.518
7863,8150.683
8669,9237.074
6582,7433.226
5844,9096.562
7648,8355.091
9998,8362.579
9911,9767.501
4963,8091.7505
5652,9940.122
5423,8335.408
3102,7850.344
5123,9649.881
8352,8698.074
3579,7908.309
4787,7670.042
3335,5927.314
8723,8738.149
7828,8921.707
10947,8863.086
6450,9124.54
4757,8445.991
10120,8415.634
7571,7521.1465
5114,7040.9907
9563,9663.542
6607,7815.332
9450,8883.62
8528,9469.854
19610,16455.043
5753,8355.207
7015,8575.388
6980,8624.657
8565,8344.274
6950,9656.631
3480,7557.332
9304,8900.076
5942,7134.9795
8589,8152.486
4082,8553.955
8332,8712.233
5203,7801.032
11627,9730.087
4584,7794.7563
20934,17652.395
15858,13763.739
3552,7342.8833
8578,9137.636
9509,8806.398
6111,9952.117
12598,10116.883
7352,8803.416
11147,10925.923
5077,9312.771
6546,8919.948
4358,7486.0913
9237,10475.267
6192,8468.186
7455,8491.047
6797,8287.812
3322,7112.4663
7137,9273.533
11254,10503.072
4720,8533.882
11101,9548.01
12917,9898.839
6607,8799.571
8655,9530.668
6150,8780.549
10305,11190.91
8741,9950.189
2233,7694.3853
5979,8464.143
8333,8451.2705
8161,8498.349
11370,9612.113
5803,8636.632
5107,8652.333
5634,9173.421
9219,9607.78
4305,7762.341
8794,9649.112
11004,11618.364
11739,10535.653
6832,10117.818
4475,9560.988
4294,7511.1504
15065,13439.767
11777,12553.824
9039,10469.5
16311,16483.14
10098,11327.54
8438,9659.769
7628,9925.638
14479,11741.402
12684,12129.481
13016,11981.896
13755,12500.232
8117,10014.206
9904,8693.206
6910,8153.9297
7501,9496.047
4196,7039.3345
13076,12502.638
4750,9304.248
6627,7865.4434
5325,8318.727
12499,11497.717
8530,9166.628
5384,8201.797
9243,9030.458
7479,7425.3374
3944,7896.2217
3838,7834.8086
6578,7275.9556
4778,7556.0737
8287,9318.581
9135,9331.805
8195,10081.913
8858,9346.452
4665,8196.936
6316,8347.226
14671,11051.521
10061,9742.757
6925,7681.5815
7690,7960.5728
4230,7944.3022
8917,9733.964
4787,7969.7026
11108,10300.567
7262,7743.3643
3993,7445.7397
6976,8584.489
13483,11043.452
7433,8099.6367
6797,9001.146
9513,8851.25
9225,9082.598
13475,9743.97
7470,8199.496
8682,9283.031
4762,7200.903
6234,8060.6235
5308,9850.976
6666,8661.857
11002,8526.684
5690,8366.657
6885,8132.9736
4977,8406.487
6101,8502.844
8962,9697.306
7981,10262.673
6610,9366.402
6699,9166.149
11150,9376.238
7607,11118.795
9398,9401.656
5416,8412.459
8149,9100.4795
7179,8390.291
8005,8214.547
4793,8597.2295
6683,9844.322
5301,8740.522
6953,8406.511
12308,10390.79
5047,6822.938
5513,8193.605
5966,7461.1943
8828,9306.627
12557,9278.334
6113,8865.364
9300,9448.599
10755,14401.304
8094,8737.43
15650,10516.367
15296,13899.894
8047,8316.289
6208,7560.9824
4739,8578.004
8960,8906.983
7933,10271.394
7973,8510.948
7806,8896.291
9562,8805.954
12656,9632.08
6896,8846.455
3666,8639.267
7774,8507.583
5815,8234.299
8386,8703.578
4340,7841.544
5503,8187.544
8230,8212.706
4813,8613.051
9443,8923.286
9135,8974.49
6294,8608.397
8806,8967.525
7306,8957.882
11103,10471.19
5727,8334.058
10390,9222.98
8059,9355.467
7859,8314.951
4645,8802.131
4464,8562.99
6640,9355.467
7336,12181.372
5776,8803.173
7580,8990.168
5720,8989.1455
10950,8888.021
6791,9204.328
8134,9224.5205
5233,9111.759
7873,9327.492
6568,8161.3687
5094,7726.797
20471,14637.197
5975,9078.941
8250,8805.104
6707,8223.228
7209,7819.2793
5746,8071.491
4121,8127.6865
5307,8212.571
8637,8449.851
21954,16503.387
9018,10323.852
12237,10024.913
14702,12819.92
7002,9716.8545
10963,12913.041
8897,9396.967
2734,9336.789
4933,9072.34
12686,9977.273
10770,10106.713
11556,8975.029
10030,8592.172
9682,9591.798
5180,8508.853
5768,8246.669
13043,9961.278
5597,8562.818
7371,9004.215
7521,8855.652
3753,7627.8784
21002,16241.988
10280,12249.635
15988,13609.125
5810,9018.746
4171,8429.912
5227,7707.4834
4126,7721.7393
7641,7997.7974
6853,9482.401
5422,8008.064
4071,8404.897
4982,7835.895
8507,8692.608
5418,8079.2993
4021,7424.891
8657,8419.302
7503,8508.332
21132,18200.965
6351,8085.709
4801,8690.91
7642,8971.505
5951,6968.8184
7572,7923.4736
3020,8438.948
5769,7991.4927
9136,7771.241
7884,8191.615
5370,8657.285
4095,8139.964
11639,9053.906
8327,7404.3125
8494,9555.805
6340,7973.0405
10151,9200.949
7733,10012.627
12114,10400.148
6302,8328.48
8350,9757.294
6136,8054.502
3677,7975.1235
8110,8804.753
10271,11925.251
10219,10405.491
7425,9262.828
1063,9456.908
5087,8541.313
6728,8281.501
5545,7928.0195
11109,9883.852
4580,8445.018
19028,11559.204
5329,6116.9863
5721,9219.153
7453,7963.5654
11335,9639.025
9081,9037.22
3599,8143.03
7601,8121.06
8472,8452.174
11417,8604.842
7760,8525.039
7638,8144.689
5222,7772.014
12816,9521.663
5739,7580.5044
6205,7758.265
